Date	Customer ID	Rgn	Item	Sum of angels	Punching holes	Surface treatment	Open	Weight	Strip thickness	Tolerance	Steel grade	Meters	Revenue	Raw material cost	Total costs
24.04.2018	4414175	DE	SECTION_021369-1.5_002	360,000		X		38.980,000	1,5	4	KB	10.000,000	46.317,70	30.822,86	43.860,72
24.04.2018	4414592	DE	SECTION_0014674-1.85_001	540,000		X		108.920,000	1,85	4	WB	40.000,000	110.916,00	75.629,09	96.372,23
24.04.2018	443945	AT	SERVICE_02467	0,000									0,00	0,00	0,00
24.04.2018	4421996	DE	SECTION_0225249-1.5	360,000				7.447,688	1,5	4	FVZ	5.000,000	14.891,50	6.014,51	12.382,25
24.04.2018	44144418	DE	SECTION_001349-0.8_001	2.340,000	X		X	12.057,600	0,8	4	FVZ	10.000,000	25.366,90	9.836,22	19.350,68
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	103.727,00	48.906,79	91.742,74
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	97.051,50	48.906,79	87.710,38
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	94.894,80	48.906,79	86.246,58
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	93.970,50	48.906,79	84.155,73
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	90.669,42	48.906,79	83.323,24
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	91.403,00	48.906,79	82.568,00
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	88.788,81	48.906,79	80.630,11
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	88.938,20	48.906,79	77.855,86
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	87.899,12	48.906,79	77.855,86
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	85.457,21	48.906,79	77.855,86
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	88.175,28	48.906,79	73.447,55
24.04.2018	44614479	TR	SECTION_021483-1.5	956,000	X			62.348,625	1,5	4	FVZ	30.000,000	88.788,81	48.906,79	80.630,11
24.04.2018	4416782	HU	SECTION_0016459-4.5	540,000		X	X	19.355,000	3,5	4	CRNI	4.000,000	93.984,77	25.744,47	42.846,89
25.04.2018	44144296	CH	SECTION_0015865-0.6	542,000			X	1.064,448	0,6	4	CRNI	6.336,000	11.323,66	2.051,32	6.417,32
25.04.2018	44126446	FR	SECTION_0202941-1.5_001	1.652,000		X		42.565,000	1,5	4	FVZ	5.000,000	125.139,95	37.841,68	88.353,91
25.04.2018	44126446	FR	SECTION_0202941-1.5_002	1.652,000		X		42.565,000	1,5	4	FVZ	5.000,000	123.188,65	37.841,68	88.353,91
25.04.2018	44126446	FR	SECTION_0202941-1.5_004	1.652,000		X		42.565,000	1,5	4	FVZ	5.000,000	125.139,95	37.841,68	88.353,91
25.04.2018	44126446	FR	SECTION_0202941-1.5_004	1.652,000		X		42.565,000	1,5	4	FVZ	5.000,000	123.188,65	37.841,68	88.353,91
25.04.2018	44126446	FR	SECTION_0202941-1.5_005	1.652,000		X		42.565,000	1,5	4	FVZ	5.000,000	123.188,65	37.841,68	88.353,91
25.04.2018	44126446	FR	SECTION_0202941-1.5_006	1.652,000		X		42.565,000	1,5	4	FVZ	5.000,000	123.188,65	37.841,68	88.353,91
25.04.2018	4461218	DE	SECTION_0214824-2	807,000	X	X		28.691,750	2	4	FVZ	5.000,000	47.755,50	24.470,16	36.926,59
25.04.2018	4461218	DE	SECTION_0214824-2	807,000	X	X		28.691,750	2	4	FVZ	5.000,000	47.755,50	24.470,16	36.926,59
25.04.2018	4461218	DE	SECTION_0214826-1.5	525,000	X	X		16.514,438	1,5	4	FVZ	5.000,000	31.323,50	14.342,64	24.135,27
25.04.2018	4461218	DE	SECTION_0214825-2	360,000				13.345,000	2	4	FVZ	5.000,000	21.412,95	11.382,16	16.804,74
25.04.2018	649244	SE	SECTION_0200621-1.5_03	784,000	X		X	6.095,000	1,5	4	FVZ	5.000,000	19.256,25	5.388,02	13.997,91
25.04.2018	649244	SE	SECTION_0200621-1.5_045	784,000	X		X	6.095,000	1,5	4	FVZ	5.000,000	19.256,25	5.388,02	13.997,91
25.04.2018	649244	SE	SECTION_0200621-1.5_047	784,000	X		X	6.095,000	1,5	4	FVZ	5.000,000	19.256,25	5.388,02	13.997,91
25.04.2018	649244	SE	SECTION_0200621-1.5_048	784,000	X		X	6.095,000	1,5	4	FVZ	5.000,000	19.256,25	5.388,02	13.997,91
04.05.2018	443781	AT	SECTION_0206247-0.5	590,000	X		X	241.387,500	0,5	4	FVZ	410.000,000	345.277,40	217.191,06	312.699,42
25.04.2018	644678	DE	SECTION_021365-2_004	330,000	X		X	23.196,750	2	4	FVZ	15.000,000	38.489,70	18.896,11	32.601,09
25.04.2018	644678	DE	SECTION_021365-2_002	330,000	X		X	23.196,750	2	4	FVZ	15.000,000	38.452,04	18.896,11	32.601,09
25.04.2018	644678	DE	SECTION_021365-2_004	330,000	X		X	23.196,750	2	4	FVZ	15.000,000	38.494,07	18.896,11	32.601,09
25.04.2018	4412267	BE	SECTION_0012845-1.5	360,000	X		X	80.070,000	1,5	4	FVZ	50.000,000	99.105,50	63.215,39	91.147,93
25.04.2018	4412267	BE	SECTION_0012845-1.5	360,000	X		X	80.070,000	1,5	4	FVZ	50.000,000	99.105,50	63.215,39	91.147,93
25.04.2018	4465285	DE	SECTION_022673-2	1.089,000	X		X	53.552,700	2	4	FVZ	15.000,000	82.724,85	0,00	11.957,51
25.04.2018	4465285	DE	SECTION_022673-2	1.089,000	X		X	53.552,700	2	1	FVZ	15.000,000	81.492,45	0,00	10.619,45
04.05.2018	443781	AT	SECTION_021423-1.6	540,000	X			82.739,000	1,6	4	FVZ	31.000,000	114.931,57	69.797,70	96.773,56
08.05.2018	4412627	DE	SECTION_0207517-0.8	270,000	X	X	X	10.522,800	0,8	4	CRNI	30.000,000	54.344,43	14.188,58	27.937,11
08.05.2018	4412627	DE	SECTION_0207517-0.8	270,000	X	X	X	10.522,800	0,8	4	CRNI	30.000,000	54.344,43	14.188,58	27.937,11
08.05.2018	4412627	DE	SECTION_0207517-0.8	270,000	X	X	X	10.522,800	0,8	4	CRNI	30.000,000	62.046,93	16.537,10	30.339,88
08.05.2018	4412627	DE	SECTION_0207517-0.8	270,000	X	X	X	10.522,800	0,8	4	CRNI	30.000,000	62.046,93	16.537,10	30.339,88
25.04.2018	4412627	DE	SECTION_0016552-0.8	270,000	X	X	X	3.823,600	0,8	4	CRNI	10.000,000	22.568,06	5.310,38	12.458,65
25.04.2018	4412627	DE	SECTION_0016552-0.8	270,000	X	X	X	3.823,600	0,8	4	CRNI	10.000,000	22.568,06	5.310,38	12.458,65
25.04.2018	4412627	DE	SECTION_0016552-0.8	270,000	X	X	X	3.823,600	0,8	4	CRNI	10.000,000	25.032,86	6.157,57	13.325,41
25.04.2018	4412627	DE	SECTION_0016552-0.8	270,000	X	X	X	3.823,600	0,8	4	CRNI	10.000,000	24.930,16	6.157,57	13.325,41
25.04.2018	4412627	DE	SECTION_0016549-0.8	270,000	X	X	X	1.295,600	0,8	4	CRNI	5.000,000	10.600,77	1.744,94	7.062,14
25.04.2018	4412627	DE	SECTION_0016549-0.8	270,000	X	X	X	1.295,600	0,8	4	CRNI	5.000,000	10.600,77	1.744,94	7.062,14
25.04.2018	44144421	DE	SECTION_0016107-2	427,000			X	19.154,000	2	4	FVZ	20.000,000	32.247,80	16.381,58	22.718,69
25.04.2018	44144219	DE	SECTION_0011428-1.25_001	1.576,000	X		X	318.000,000	1,25	4	FVZ	200.000,000	382.044,00	245.852,07	333.401,15
25.04.2018	44144187	DE	SECTION_000863-2_012	360,000				21.352,000	2	4	KB	5.000,000	27.164,15	15.806,12	22.569,52
25.04.2018	44144187	DE	SECTION_000863-2.5_005	360,000				52.790,000	2,5	4	KB	10.000,000	63.879,40	42.289,99	52.777,69
25.04.2018	44121444	DE	SECTION_0007117-1	1.069,000				5.181,000	1	4	FVZ	3.000,000	9.705,15	4.213,00	8.852,40
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	53.144,21	9.797,24	22.678,99
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	43.079,61	9.797,24	18.535,29
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	73.478,81	9.797,24	28.118,71
25.04.2018	4452194	AT	SECTION_0200474-1	428,000			X	6.240,000	1	4	CRNI	20.000,000	71.014,01	9.797,24	28.016,92
26.04.2018	4434491	PL	SECTION_0010655-2.5	1.276,000			X	28.946,875	2,5	4	WB	5.000,000	51.914,85	15.646,52	27.609,35
26.04.2018	4434491	PL	SECTION_0010655-2.5	1.276,000			X	28.946,875	2,5	4	WB	5.000,000	51.914,85	15.646,52	27.609,35
26.04.2018	4441591	ES	SECTION_0010575-1.5	947,000	X	X		36.119,813	1,5	4	FVZ	15.000,000	58.230,90	29.146,38	46.244,86
26.04.2018	4441591	ES	SECTION_0010575-1.5	947,000	X	X		36.119,813	1,5	4	FVZ	15.000,000	58.230,90	29.146,38	46.244,86
26.04.2018	4441591	ES	SECTION_0010576-1.5	1.307,000	X	X		46.099,125	1,5	4	FVZ	15.000,000	77.487,15	39.606,34	62.271,20
26.04.2018	4441591	ES	SECTION_0010576-1.5	1.307,000	X	X		46.099,125	1,5	4	FVZ	15.000,000	77.487,15	39.606,34	62.271,20
26.04.2018	4412846	DE	SECTION_0010495-2	3.201,000		X		7.614,688	2	4	WB	3.212,000	19.759,36	5.415,75	11.709,19
26.04.2018	443445	GB	SECTION_0015841-0.6	1.297,000			X	7.804,800	0,6	4	CRNI	12.000,000	62.658,30	14.348,27	25.842,01
26.04.2018	4414592	DE	SECTION_0011847-1.85_001	720,000		X		20.765,000	1,85	4	WB	5.000,000	25.983,10	14.484,23	22.694,86
26.04.2018	443199	DE	SECTION_0217647-1.5_017	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	44.179,67	9.066,76	32.860,24
26.04.2018	443199	DE	SECTION_0217647-1.5_001	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	29.823,23	9.066,76	23.221,11
26.04.2018	443199	DE	SECTION_0217647-1.5_002	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	28.230,65	9.066,76	21.342,07
26.04.2018	443199	DE	SECTION_0217647-1.5_004	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	28.214,98	9.066,76	21.342,07
26.04.2018	443199	DE	SECTION_0217647-1.5_004	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	28.157,78	9.066,76	21.342,07
26.04.2018	443199	DE	SECTION_0217647-1.5_005	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	28.196,46	9.066,76	22.083,88
26.04.2018	443199	DE	SECTION_0217647-1.5_006	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	28.447,18	9.066,76	21.870,73
26.04.2018	443199	DE	SECTION_0217647-1.5_007	720,000	X			10.868,000	1,5	4	FVZ	6.500,000	29.135,54	9.066,76	21.677,64
26.04.2018	443199	DE	SECTION_0217647-1.5_008	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	40.149,74	9.066,76	30.128,12
26.04.2018	443199	DE	SECTION_0217647-1.5_009	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	28.715,64	9.066,76	21.677,64
26.04.2018	443199	DE	SECTION_0217647-1.5_010	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	28.595,10	9.066,76	21.342,07
26.04.2018	443199	DE	SECTION_0217647-1.5_011	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	38.656,34	9.066,76	28.919,00
26.04.2018	443199	DE	SECTION_0217647-1.5_012	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	43.855,89	9.066,76	32.760,60
26.04.2018	443199	DE	SECTION_0217647-1.5_014	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	42.859,21	9.066,76	32.066,12
26.04.2018	443199	DE	SECTION_0217647-1.5_014	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	42.026,34	9.066,76	31.406,02
26.04.2018	443199	DE	SECTION_0217647-1.5_015	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	41.203,40	9.066,76	30.734,35
26.04.2018	443199	DE	SECTION_0217647-1.5_016	720,000	X			10.829,000	1,5	4	FVZ	6.500,000	40.024,63	9.066,76	29.754,04
26.04.2018	443199	DE	SECTION_0220074-1.5_001	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	35.325,88	5.773,09	23.143,12
26.04.2018	443199	DE	SECTION_0220074-1.5_002	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	33.025,94	5.773,09	18.614,17
26.04.2018	443199	DE	SECTION_0220074-1.5_004	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	26.804,40	5.773,09	16.098,13
26.04.2018	443199	DE	SECTION_0220074-1.5_004	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	23.520,86	5.773,09	15.091,60
26.04.2018	443199	DE	SECTION_0220074-1.5_005	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	23.444,46	5.773,09	15.091,60
26.04.2018	443199	DE	SECTION_0220074-1.5_006	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	18.849,13	5.773,09	13.388,41
26.04.2018	443199	DE	SECTION_0220074-1.5_007	540,000	X		X	6.920,000	1,5	4	FVZ	5.000,000	18.867,01	5.773,09	13.222,45
26.04.2018	44144425	SE	SECTION_0014255-0.8	360,000			X	3.626,700	0,8	4	KB	15.000,000	9.551,10	2.719,89	7.647,92
02.05.2018	443945	AT	SERVICE_00699	0,000									359,45	0,00	0,00
02.05.2018	443122	CH	SECTION_0010766-1.5	360,000		X	X	16.320,150	1,5	4	FVZ	6.000,000	31.426,20	13.426,37	20.782,06
02.05.2018	443122	CH	SECTION_001350-1.5_001	360,000		X	X	31.200,000	1,5	4	FVZ	10.000,000	56.279,60	25.188,28	35.592,11
02.05.2018	443344	CH	SECTION_0204195-1.5	720,000		X		15.477,649	1,5	4	WB	6.900,000	28.274,34	10.778,40	19.362,73
02.05.2018	443124	CH	SECTION_0011948-1.25	505,000		X	X	68.068,375	1,25	4	CRNI	113.000,000	308.787,79	76.138,64	121.778,52
02.05.2018	443124	CH	SECTION_0011948-1.25	505,000		X	X	68.930,000	1,25	4	CRNI	113.000,000	407.300,71	103.938,81	150.363,26
03.05.2018	443124	CH	SECTION_0224697-1.5	1.200,000		X		34.971,750	1,5	4	FVZ	20.000,000	102.289,20	26.934,88	46.665,06
26.04.2018	44144141	NL	SECTION_0011614-2.5	630,000			X	30.418,750	2,5	4	FVZ	5.000,000	42.774,55	22.605,28	33.529,37
26.04.2018	4414498	NL	SECTION_0201720-4.5	360,000				52.752,000	3,5	1	WB	15.000,000	80.414,10	35.646,56	53.562,11
26.04.2018	4414146	TR	SECTION_0015951-2	1.077,000		X		19.507,250	2	4	WB	5.000,000	33.839,65	13.240,17	24.463,49
26.04.2018	4412149	DE	SECTION_0014070-2.5	720,000				53.442,800	2,5	4	WB	14.800,000	69.158,18	35.825,96	51.680,79
26.04.2018	4412149	DE	SECTION_0014070-2.5	720,000				53.442,800	2,5	4	WB	14.800,000	69.158,18	35.825,96	51.680,79
26.04.2018	4412149	DE	SECTION_0014070-2.5	720,000				53.442,800	2,5	4	WB	14.800,000	69.158,18	35.825,96	51.680,79
26.04.2018	4412149	DE	SECTION_0014070-2.5	720,000				53.442,800	2,5	4	WB	14.800,000	69.158,18	35.825,96	51.680,79
26.04.2018	4412149	DE	SECTION_0014070-2.5	720,000				53.442,800	2,5	4	WB	14.800,000	69.158,18	35.825,96	51.680,79
26.04.2018	4412149	DE	SECTION_0014070-2.5	720,000				53.442,800	2,5	4	WB	14.800,000	69.158,18	35.825,96	50.906,68
26.04.2018	442483	DE	SECTION_0017555-4_001	360,000				60.995,000	4	4	WB	5.000,000	66.909,05	43.300,33	57.523,56
26.04.2018	442483	DE	SECTION_0017555-4_002	360,000				60.995,000	4	4	WB	5.000,000	66.909,05	43.300,33	57.523,56
27.04.2018	44644748	AT	SECTION_0011541-4	180,000			X	256.464,000	3	4	CRNI	0,000	1.263.210,00	0,00	79.624,73
27.04.2018	44144479	ES	SERVICE_0000799-0.7_004	0,000									34.363,42	12.187,21	27.206,29
27.04.2018	44144479	ES	SERVICE_0000872-0.8_004	0,000									33.367,23	12.470,18	26.746,40
27.04.2018	44644171	RU	SECTION_0221094-1.5	1.269,000		X		14.807,063	1,5	4	WB	5.000,000	28.910,05	10.464,04	21.630,47
27.04.2018	4461915	AT	SECTION_0217082-0.8	450,000	X	X	X	20.352,000	0,8	4	CRNI	15.000,000	145.897,14	35.544,91	54.342,69
27.04.2018	4461915	AT	SECTION_0217082-0.8	450,000	X	X	X	20.352,000	0,8	4	CRNI	15.000,000	215.936,86	35.544,91	75.804,26
27.04.2018	4461915	AT	SECTION_0217082-0.8	450,000	X	X	X	20.352,000	0,8	4	CRNI	15.000,000	149.902,44	37.527,83	56.371,42
27.04.2018	4461915	AT	SECTION_0217082-0.8	450,000	X	X	X	20.352,000	0,8	4	CRNI	15.000,000	219.724,98	37.527,83	77.832,99
27.04.2018	446387	ES	SECTION_0011400-2	2.241,000				42.861,000	2	4	WB	5.000,000	64.084,80	29.093,77	46.092,37
27.04.2018	446387	ES	SECTION_0011400-2	2.241,000				42.861,000	2	4	WB	5.000,000	64.084,80	29.093,77	46.092,37
27.04.2018	446387	ES	SECTION_0011400-2	2.241,000				42.861,000	2	4	WB	5.000,000	64.084,80	29.093,77	46.092,37
27.04.2018	446387	ES	SECTION_0011400-2	2.241,000				42.861,000	2	4	WB	5.000,000	64.084,80	29.093,77	46.092,37
27.04.2018	4461915	AT	SECTION_0216976-0.8	182,000	X	X	X	3.616,000	0,8	4	CRNI	10.000,000	37.244,05	7.224,48	15.949,23
27.04.2018	4461915	AT	SECTION_0216976-0.8	182,000	X	X	X	3.616,000	0,8	4	CRNI	10.000,000	220.435,18	7.224,48	74.798,20
27.04.2018	4461915	AT	SECTION_0216976-0.8	182,000	X	X	X	3.616,000	0,8	2	CRNI	10.000,000	127.791,22	7.224,48	44.993,60
27.04.2018	4461915	AT	SECTION_0216976-0.8	182,000	X	X	X	3.616,000	0,8	4	CRNI	10.000,000	37.860,25	7.627,52	16.361,57
27.04.2018	4461915	AT	SECTION_0216976-0.8	182,000	X	X	X	3.616,000	0,8	4	CRNI	10.000,000	222.360,80	7.627,52	75.259,53
27.04.2018	4461915	AT	SECTION_0216976-0.8	182,000	X	X	X	3.616,000	0,8	2	CRNI	10.000,000	130.643,99	7.627,52	45.489,09
27.04.2018	4414128	ES	SECTION_0012824-2	720,000				18.604,500	2	4	WB	5.000,000	28.139,80	12.629,25	20.544,94
27.04.2018	4434427	ES	SECTION_0016951-2	1.240,000		X		36.502,500	2	4	FVZ	7.500,000	46.137,98	27.997,75	39.238,67
27.04.2018	4434427	ES	SECTION_0016951-2	1.240,000		X		36.502,500	2	4	FVZ	7.500,000	46.137,98	27.997,75	39.238,67
27.04.2018	4434427	ES	SECTION_0016951-2	1.240,000		X		36.502,500	2	4	FVZ	7.500,000	46.137,98	27.997,75	39.238,67
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.018,90	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.007,78	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.024,48	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.014,87	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	15.989,22	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.015,92	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.023,85	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	15.996,99	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.005,20	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.001,03	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	15.942,13	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	15.958,58	7.080,76	14.028,81
27.04.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.006,09	7.080,76	14.028,81
14.05.2018	44555442	SK	SECTION_0014574-2	540,000	X		X	8.988,250	2	4	FVZ	5.000,000	16.013,71	7.080,76	14.028,81
27.04.2018	44124419	DE	SECTION_0010498-0.8_001	645,000		X	X	2.912,000	0,8	4	CRNI	5.000,000	28.747,73	5.365,07	14.505,74
30.04.2018	441443	FR	SECTION_0016942-2	360,000	X		X	5.846,000	2	4	CRNI	5.000,000	25.032,02	6.299,76	12.394,36
23.05.2018	441443	FR	SECTION_0016942-2	360,000	X		X	5.846,000	2	4	CRNI	5.000,000	25.032,02	6.057,47	12.146,46
30.04.2018	44596441	ES	SECTION_0217400-1.25	933,000				13.148,750	1,25	4	FVZ	5.000,000	23.723,70	10.725,24	18.265,98
04.05.2018	443996	IT	SECTION_0016284-2	720,000	X			69.867,826	2	4	FVZ	9.560,000	142.264,56	62.198,53	110.866,17
30.04.2018	443996	IT	SECTION_0016284-2	720,000	X			69.867,826	2	4	FVZ	9.560,000	150.244,88	62.198,53	108.101,97
30.04.2018	443996	IT	SECTION_0016284-2	720,000	X			69.867,826	2	4	FVZ	9.560,000	144.050,23	62.198,53	112.104,09
30.04.2018	44596441	ES	SECTION_0222260-1.5	720,000			X	18.162,938	1,5	4	FVZ	5.000,000	33.685,60	14.664,91	25.368,46
30.04.2018	443781	AT	SECTION_0226767-1.5	540,000	X			248.829,300	1,5	4	FVZ	90.000,000	337.369,50	0,00	44.493,74
30.04.2018	44644818	NO	SECTION_0200559-2.5	360,000			X	6.505,688	2,5	4	FVZ	3.000,000	13.618,02	4.919,51	8.208,88
30.04.2018	44644818	NO	SECTION_0200559-2.5	360,000			X	6.505,688	2,5	4	FVZ	3.000,000	13.618,02	4.919,51	8.208,88
30.04.2018	44644818	NO	SECTION_0200559-2.5	360,000			X	6.505,688	2,5	4	FVZ	3.000,000	13.618,02	4.919,51	8.208,88
30.04.2018	44644818	NO	SECTION_0200560-4.5	360,000			X	11.951,625	3,5	4	FVZ	3.000,000	24.247,47	9.141,20	16.690,90
30.04.2018	44644818	NO	SECTION_0200560-4.5	360,000			X	11.951,625	3,5	4	FVZ	3.000,000	24.247,47	9.141,20	16.690,90
30.04.2018	44644818	NO	SECTION_0200560-4.5	360,000			X	11.951,625	3,5	4	FVZ	3.000,000	24.247,47	9.141,20	16.690,90
30.04.2018	67956	NO	SECTION_0010554-1.25	459,000			X	25.610,625	1,25	1	KB	20.000,000	40.874,60	18.798,31	30.763,54
30.04.2018	67956	NO	SECTION_0010554-1.25	459,000			X	25.610,625	1,25	1	KB	20.000,000	40.874,60	18.798,31	30.763,54
30.04.2018	67956	NO	SECTION_0010554-1.25	459,000			X	25.610,625	1,25	1	KB	20.000,000	40.874,60	18.798,31	30.763,54
30.04.2018	67956	NO	SECTION_0010572-2	745,000		X	X	39.328,500	2	4	WB	10.000,000	56.382,30	27.206,09	43.387,96
30.04.2018	67956	NO	SECTION_0010572-2	745,000		X	X	39.328,500	2	4	WB	10.000,000	56.382,30	27.206,09	43.387,96
30.04.2018	67956	NO	SECTION_0010572-2	745,000		X	X	39.328,500	2	4	FVZ	10.000,000	61.620,00	31.567,38	47.797,98
30.04.2018	67956	NO	SECTION_0010572-2	745,000		X	X	39.328,500	2	4	FVZ	10.000,000	61.620,00	31.567,38	47.797,98
30.04.2018	67956	NO	SECTION_0207466-1.25	208,000			X	12.363,750	1,25	4	KB	20.000,000	19.513,00	8.876,83	17.420,51
30.04.2018	67956	NO	SECTION_0207466-1.25	208,000			X	12.363,750	1,25	4	KB	20.000,000	19.513,00	8.876,83	16.416,88
30.04.2018	4462527	NL	SECTION_0014282-1_012	1.680,000	X	X		10.540,000	1	4	CRNI	5.000,000	63.939,27	16.548,55	29.839,16
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	59.031,96	29.270,46	50.211,02
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	59.031,96	29.270,46	50.211,02
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	59.031,96	29.270,46	50.211,02
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	59.031,96	29.270,46	50.211,02
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	59.031,96	29.270,46	50.211,02
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	59.031,96	29.270,46	50.211,02
01.05.2018	44644888	GB	SECTION_0014579-4.5	360,000			X	43.449,750	4,5	4	WB	6.000,000	49.111,14	29.270,46	42.045,05
02.05.2018	44644898	NL	SECTION_022341-4	360,000				11.909,250	3	1	CRNI	5.000,000	58.867,01	12.713,22	30.366,70
02.05.2018	4465215	PL	SECTION_0226282-2	540,000		X		15.590,100	2	4	WB	5.000,000	24.750,70	10.582,63	19.378,78
02.05.2018	44144649	DE	SECTION_0011412-5	510,000			X	122.067,500	5	4	FVZ	5.000,000	160.776,85	109.201,40	135.193,21
